cas,chem_name,group,latin_name,strain,test_type,test_statistic,duration_d,effect_value,effect_unit,endpoint,source
7287196,Prometryn,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,90.55442711,mg/L,Growth,Boyd et al
80057,Bisphenol A,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,60.95139736,mg/L,Growth,Boyd et al
34014181,Tebuthiuron,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,29.49331847,mg/L,Growth,Boyd et al
98077,Benzotrichloride,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,51.17530072,mg/L,Growth,Boyd et al
87694,Tartaric acid,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,42.09530138,mg/L,Growth,Boyd et al
90437,2-Phenylphenol,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,30.46966493,mg/L,Growth,Boyd et al
57830,Progesterone,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,314.469,mg/L,Growth,Boyd et al
94268,Butylparaben,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,19.97246946,mg/L,Growth,Boyd et al
81406373,Fluroxypyr-meptyl,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,67.77441321,mg/L,Growth,Boyd et al
1582098,Trifluralin,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,17.7766953,mg/L,Growth,Boyd et al
188489078,Flufenpyr-ethyl,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,140.6368005,mg/L,Growth,Boyd et al
50657,Niclosamide,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,32.25767994,mg/L,Growth,Boyd et al
7378996,"N,N-Dimethyloctylamine",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,157.3009999,mg/L,Growth,Boyd et al
220860504,"N-benzyl-6-ethoxy-4-oxo-1,4-dihydro-1,5-naphthyridine-3-carboxamide",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,200.4721585,mg/L,Growth,Boyd et al
87820880,Tralkoxydim,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,36.00025405,mg/L,Growth,Boyd et al
23031369,Prallethrin,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,56.46790133,mg/L,Growth,Boyd et al
82688,Quintozene,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,57.26591539,mg/L,Growth,Boyd et al
51235042,Hexazinone,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,27.40528433,mg/L,Growth,Boyd et al
122836355,Sulfentrazone,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,41.99111685,mg/L,Growth,Boyd et al
50282,beta-Estradiol,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,51.0912483,mg/L,Growth,Boyd et al
92524,Biphenyl,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,25.30794316,mg/L,Growth,Boyd et al
89043,Tri (n-octyl) Trimellitate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,246.3527995,mg/L,Growth,Boyd et al
27178161,Diisodecyl adipate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,166.1576615,mg/L,Growth,Boyd et al
486566,(-)-Cotinine,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,176.2189978,mg/L,Growth,Boyd et al
6153646,Oxytetracycline dihydrate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,263.8149772,mg/L,Growth,Boyd et al
126833178,Fenhexamid,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,33.96896189,mg/L,Growth,Boyd et al
113734182,"{4-[2-({2-hydroxy-2-[2-(trifluoromethyl)-1,3-thiazol-4-yl]ethyl}amino)propyl]phenoxy}acetic acid",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,139.5268153,mg/L,Growth,Boyd et al
145733,Endothal,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,186.163,mg/L,Growth,Boyd et al
461023632,Aplaviroc hydrochloride,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,614.179999,mg/L,Growth,Boyd et al
57307,Phenobarbital sodium salt,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,254.2209997,mg/L,Growth,Boyd et al
147240,Diphenhydramine hydrochloride,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,168.2278169,mg/L,Growth,Boyd et al
104206828,Mesotrione,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,36.22979326,mg/L,Growth,Boyd et al
862243296,"1-(2-carboxyphenyl)-7-chloro-6-[(2-chloro-4,6-difluorophenyl)amino]-4-oxo-1,4-dihydroquinoline-3-carboxylic acid",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,387.2678205,mg/L,Growth,Boyd et al
446720,Genistein,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,124.5876915,mg/L,Growth,Boyd et al
111115,Methyl octanoate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,158.2409998,mg/L,Growth,Boyd et al
6624733,"1,5-Pentanediol,1,5-dibenzoate",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,64.84682032,mg/L,Growth,Boyd et al
111148,Heptanoic acid,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,50.51600706,mg/L,Growth,Boyd et al
69327760,Buprofezin,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,55.19210286,mg/L,Growth,Boyd et al
131179,Diallyl phthalate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,246.262,mg/L,Growth,Boyd et al
136458,"2,5-Pyridinedicarboxylic acid, dipropyl ester",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,93.10042909,mg/L,Growth,Boyd et al
2416946,"2,3,6-Trimethylphenol",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,82.76704012,mg/L,Growth,Boyd et al
55283686,Ethalfluralin,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,47.11061026,mg/L,Growth,Boyd et al
54626,"Aminofolic acid, 4-",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,199.0632482,mg/L,Growth,Boyd et al
4904614,"1,5,9-Cyclododecatriene",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,51.09409563,mg/L,Growth,Boyd et al
119368,Methyl salicylate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,51.62951131,mg/L,Growth,Boyd et al
4449518,Cyclopamine,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,168.5403524,mg/L,Growth,Boyd et al
120558,Di(ethylene glycol) dibenzoate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.234248017,mg/L,Growth,Boyd et al
40487421,Pendimethalin,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,56.64679836,mg/L,Growth,Boyd et al
864283487,"N2-[4-cyano-3-(trifluoromethyl)phenyl]-N2-(2,2,2-trifluoroethyl)glycinamide",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,102.9877623,mg/L,Growth,Boyd et al
446866,Azathioprine,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,98.07911204,mg/L,Growth,Boyd et al
161326347,Fenamidone,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,32.56037285,mg/L,Growth,Boyd et al
120616,Dimethyl terephthalate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,52.44203354,mg/L,Growth,Boyd et al
194098254,"N-{4-[(methylamino)methyl]phenyl}-4-oxo-4,5,6,7-tetrahydro-1H-indole-3-carboxamide",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,59.55308941,mg/L,Growth,Boyd et al
67209,Nitrofurantoin,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,151.4472055,mg/L,Growth,Boyd et al
344930956,"2-{[6-methoxy-1,1-dioxido-3-oxo-4-(propan-2-yl)-1,2-benzothiazol-2(3H)-yl]methoxy}-9-[2-(piperidin-1-yl)ethoxy]-4H-pyrido[1,2-a]pyrimidin-4-one",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,556.6299997,mg/L,Growth,Boyd et al
142459583,Flufenacet,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,7.816296276,mg/L,Growth,Boyd et al
35554440,Imazalil,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,60.67523035,mg/L,Growth,Boyd et al
121799,Propyl gallate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,26.67708322,mg/L,Growth,Boyd et al
12427382,Maneb,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,154.8866028,mg/L,Growth,Boyd et al
112733069,Zenarestat,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,267.3612755,mg/L,Growth,Boyd et al
120365,Dichlorprop,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,24.90859724,mg/L,Growth,Boyd et al
177785476,"(2S,3S)-3-methyl-2-(3-oxo-1,2-benzothiazol-2(3H)-yl)pentanoic acid",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,27.8803312,mg/L,Growth,Boyd et al
3319311,Tris(2-ethylhexyl)trimellitate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,224.0505429,mg/L,Growth,Boyd et al
94361065,Cyproconazole,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,61.89950958,mg/L,Growth,Boyd et al
1338438,"Sorbitan, mono-(9Z)-9-octadecenoate",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,150.2031941,mg/L,Growth,Boyd et al
82657043,Bifenthrin,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,175.3103888,mg/L,Growth,Boyd et al
207736058,"(6S)-6-[2-(4-aminophenyl)ethyl]-3-{[2-tert-butyl-4-(hydroxymethyl)-5-methylphenyl]sulfanyl}-4-hydroxy-6-(propan-2-yl)-5,6-dihydro-2H-pyran-2-one",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,90.08172698,mg/L,Growth,Boyd et al
98886443,Fosthiazate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,26.38990809,mg/L,Growth,Boyd et al
121915,Isophthalic acid,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,37.08392648,mg/L,Growth,Boyd et al
29232937,Pirimiphos-methyl,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,37.79544201,mg/L,Growth,Boyd et al
23184669,Butachlor,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,4.290278524,mg/L,Growth,Boyd et al
72178020,Fomesafen,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,79.12326217,mg/L,Growth,Boyd et al
208968,Acenaphthylene,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,50.70469679,mg/L,Growth,Boyd et al
1194656,Dichlobenil,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,36.42623078,mg/L,Growth,Boyd et al
210826407,"N-(1,2,3,5,6,7-hexahydro-s-indacen-4-ylcarbamoyl)-4-(2-hydroxypropan-2-yl)furan-2-sulfonamide",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,45.07614947,mg/L,Growth,Boyd et al
69658,D-Mannitol,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,52.76254395,mg/L,Growth,Boyd et al
87818313,Cinmethylin,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,65.45578338,mg/L,Growth,Boyd et al
104676,5-Heptyldihydro-2(3H)-furanone,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,33.60169765,mg/L,Growth,Boyd et al
66332965,Flutolanil,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,62.1487345,mg/L,Growth,Boyd et al
648917139,"1-[2-({[(2-chloro-4,5-difluorophenyl)carbonyl]carbamoyl}amino)-4-fluorophenyl]piperidine-4-carboxylic acid",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,41.63842823,mg/L,Growth,Boyd et al
1120214,Undecane,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,156.313,mg/L,Growth,Boyd et al
2312358,Propargite,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,52.43254863,mg/L,Growth,Boyd et al
134002601,"3-({(3R,4R)-6-[(5-fluoro-1,3-benzothiazol-2-yl)methoxy]-4-hydroxy-3,4-dihydro-2H-chromen-3-yl}methyl)benzoic acid",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,109.0055768,mg/L,Growth,Boyd et al
112301,1-Decanol (Decanol),NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,22.62105615,mg/L,Growth,Boyd et al
88186,2-tert-Butylphenol,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,36.6933682,mg/L,Growth,Boyd et al
26172554,5-Chloro-2-methyl-3(2H)-isothiazolone,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,101.2074392,mg/L,Growth,Boyd et al
13292461,Rifampicin,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,685.3630801,mg/L,Growth,Boyd et al
69749,Cytarabine HCl,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,59.03981545,mg/L,Growth,Boyd et al
2008415,Butylate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,42.51221185,mg/L,Growth,Boyd et al
58559,Theophylline,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,139.8686481,mg/L,Growth,Boyd et al
101779,"4,4'-Methylenedianiline",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,64.38759689,mg/L,Growth,Boyd et al
105512069,Clodinafop-propargyl,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,37.10150791,mg/L,Growth,Boyd et al
110623,Pentanal,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,15.94712485,mg/L,Growth,Boyd et al
23950585,Propyzamide,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,123.8358288,mg/L,Growth,Boyd et al
556672,Octamethylcyclotetrasiloxane,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,54.26730877,mg/L,Growth,Boyd et al
113484,MGK,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,50.91726406,mg/L,Growth,Boyd et al
91203,Naphthalene,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,27.55180678,mg/L,Growth,Boyd et al
36734197,Iprodione,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,141.9215713,mg/L,Growth,Boyd et al
139402,Propazine,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,23.38108045,mg/L,Growth,Boyd et al
150685,Monuron,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,81.85249737,mg/L,Growth,Boyd et al
2043574,"1H,1H,2H,2H-Perfluorooctyl iodide",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,89.82445275,mg/L,Growth,Boyd et al
27314132,Norflurazon,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,31.64524196,mg/L,Growth,Boyd et al
124378774,"2-(1-benzofuran-4-yl)-N-methyl-N-[(5R,7S,8S)-7-(pyrrolidin-1-yl)-1-oxaspiro[4.5]dec-8-yl]acetamide",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,396.531,mg/L,Growth,Boyd et al
62237,4-Nitrobenzoic acid,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,167.1199973,mg/L,Growth,Boyd et al
79061,Acrylamide,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.039742726,mg/L,Growth,Boyd et al
56531,Diethylstilbestrol (DES),NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,23.35325282,mg/L,Growth,Boyd et al
122008859,Cyhalofop-butyl,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,38.31913228,mg/L,Growth,Boyd et al
136607,Butyl benzoate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,17.88893611,mg/L,Growth,Boyd et al
53112280,Pyrimethanil,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,36.59210471,mg/L,Growth,Boyd et al
98953,Nitrobenzene,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,23.74199203,mg/L,Growth,Boyd et al
74051802,Sethoxydim,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,48.83865026,mg/L,Growth,Boyd et al
2687254,"3-Methylbenzene-1,2-diamine",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,33.35924187,mg/L,Growth,Boyd et al
26225796,Ethofumesate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,56.76432204,mg/L,Growth,Boyd et al
99627,"1,3-Diisopropylbenzene",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,28.44236324,mg/L,Growth,Boyd et al
60207901,Propiconazole,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,85.04739767,mg/L,Growth,Boyd et al
33089611,Amitraz,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,58.56756773,mg/L,Growth,Boyd et al
99718,4-(Butan-2-yl)phenol,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,21.32882961,mg/L,Growth,Boyd et al
148798,Thiabendazole,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,45.73155166,mg/L,Growth,Boyd et al
128639021,Carfentrazone-ethyl,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,120.111852,mg/L,Growth,Boyd et al
25057890,Bentazone,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,48.22005905,mg/L,Growth,Boyd et al
51707552,Thidiazuron,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,47.72191701,mg/L,Growth,Boyd et al
1134232,Cycloate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,22.57473684,mg/L,Growth,Boyd et al
4180238,(E)-Anethole,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,44.72600143,mg/L,Growth,Boyd et al
88608,2-tert-Butyl-5-methylphenol,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,34.89730339,mg/L,Growth,Boyd et al
128392,"2,6-Di-tert-butylphenol",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,56.58218779,mg/L,Growth,Boyd et al
29091212,Prodiamine,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,88.41587716,mg/L,Growth,Boyd et al
87616,"1,2,3-Trichlorobenzene",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,22.10633703,mg/L,Growth,Boyd et al
86386734,Fluconazole,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,94.62702762,mg/L,Growth,Boyd et al
91667,"N,N-Diethyl aniline",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,27.77382147,mg/L,Growth,Boyd et al
95498,2-Chlorotoluene,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,22.51249676,mg/L,Growth,Boyd et al
52315078,Cypermethrin,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,107.4708621,mg/L,Growth,Boyd et al
10222012,"2,2-Dibromo-3-nitrilopropionamide",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,98.1631702,mg/L,Growth,Boyd et al
298044,Disulfoton,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,74.46867683,mg/L,Growth,Boyd et al
112410238,Tebufenozide,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,74.79989906,mg/L,Growth,Boyd et al
101053,Anilazine,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,57.16180554,mg/L,Growth,Boyd et al
15972608,Alachlor,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,88.56371354,mg/L,Growth,Boyd et al
141112290,Isoxaflutole,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,72.63842993,mg/L,Growth,Boyd et al
67747095,Prochloraz,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,57.50685406,mg/L,Growth,Boyd et al
94597,Safrole,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,30.50796428,mg/L,Growth,Boyd et al
86306,N-Nitrosodiphenylamine,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,48.33467694,mg/L,Growth,Boyd et al
556616,Methyl isothiocyanate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,16.40106975,mg/L,Growth,Boyd et al
83329,Acenaphthene,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,141.729663,mg/L,Growth,Boyd et al
19666309,Oxadiazon,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,41.52884673,mg/L,Growth,Boyd et al
161050584,Methoxyfenozide,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,72.00321271,mg/L,Growth,Boyd et al
7786347,Mevinphos,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,34.93737561,mg/L,Growth,Boyd et al
62924703,Flumetralin,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,76.02729516,mg/L,Growth,Boyd et al
330541,Diuron,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,41.73141868,mg/L,Growth,Boyd et al
6734801,Metam-sodium hydrate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,35.01017801,mg/L,Growth,Boyd et al
3296900,"2,2-Bis(bromomethyl)-1,3-propanediol",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,1.433974294,mg/L,Growth,Boyd et al
1596845,Daminozide,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,47.94986173,mg/L,Growth,Boyd et al
30516871,Azido-3'-deoxythymidine,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,57.57281831,mg/L,Growth,Boyd et al
2835952,5-Amino-o-cresol,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,79.76371024,mg/L,Growth,Boyd et al
66215278,Cyromazine,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,103.2698691,mg/L,Growth,Boyd et al
119515387,Icaridin,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,114.0797127,mg/L,Growth,Boyd et al
307244,Perfluorohexanoic acid,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,76.67344797,mg/L,Growth,Boyd et al
3056175,Stavudine,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,52.12292899,mg/L,Growth,Boyd et al
29420493,Potassium nonafluoro-1-butanesulfonate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,91.43978641,mg/L,Growth,Boyd et al
1698608,Chloridazon,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,44.70116687,mg/L,Growth,Boyd et al
319857,"beta-1,2,3,4,5,6-Hexachlorocyclohexane",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,73.12410473,mg/L,Growth,Boyd et al
1912249,Atrazine,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,7.123547388,mg/L,Growth,Boyd et al
79436,Dichloroacetic acid,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,15.04022827,mg/L,Growth,Boyd et al
149877418,Bifenazate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,7.058432746,mg/L,Growth,Boyd et al
65850,Benzoic acid,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,27.54792175,mg/L,Growth,Boyd et al
102716,Triethanolamine,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.092028737,mg/L,Growth,Boyd et al
104518,Butylbenzene,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.705880299,mg/L,Growth,Boyd et al
139290656,Volinanserin,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,37.39132157,mg/L,Growth,Boyd et al
263553339,N-ethyl-3-methyl-N-(propan-2-yl)-5-{[(2S)-2-(pyridin-4-ylamino)propyl]oxy}benzamide 4-methylbenzenesulfonate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,16.40012278,mg/L,Growth,Boyd et al
96297,2-Butanone oxime,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,18.91437846,mg/L,Growth,Boyd et al
103695,N-Ethyl aniline,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.00370428,mg/L,Growth,Boyd et al
30560191,Acephate,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,42.63475479,mg/L,Growth,Boyd et al
149575,2-Ethylhexanoic acid,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,29.35634275,mg/L,Growth,Boyd et al
25956176,Allura red,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,298.5871301,mg/L,Growth,Boyd et al
99592,2-methoxy-5-nitroaniline,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,16.70809284,mg/L,Growth,Boyd et al
5392405,"3,7-Dimethyl-2,6-octadienal",NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,8.988179882,mg/L,Growth,Boyd et al
533744,Dazomet,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,95.64327465,mg/L,Growth,Boyd et al
99876,p-Cymene,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,30.9782611,mg/L,Growth,Boyd et al
103242,Azelaic acid di(2-ethylhexyl) ester,NEMATODE_COPAS1,Caenorhabditis elegans,NA,NA,AC50,NA,0.238899297,mg/L,Growth,Boyd et al
